Trace-_2_5	47419	183.251000	535.709000	0.011297	0	0
Trace-_2_5	47433	176.762000	517.270000	0.010905	0	0
Trace-_2_5	47701	187.088000	545.441000	0.011435	0	0
Trace-_2_5	47893	189.547000	551.066000	0.011506	0	0
Trace-_2_5	47964	191.676000	554.828000	0.011568	0	0
Trace-_2_5	48479	194.553000	563.566000	0.011625	0	0
Trace-_2_5	48668	196.404000	567.093000	0.011652	0	0
Trace-_2_5	48684	183.303000	532.652000	0.010941	0	0
Trace-_2_5	48775	188.634000	548.372000	0.011243	0	0
Trace-_2_5	48794	177.325000	514.573000	0.010546	0	0
Trace-_2_5	48820	191.178000	554.730000	0.011363	0	0
